"year","epa_id","analyte_group","analyte_name_deq","poc","wildfire_impact","site_name","start_date","end_date","parameter_epa","cas_num","n_submitted","n_void","n_obs","n_below_mdl","min_val","mean_val","max_val","sd_val","q10","q50","q90","q95","unts","mol_wght_g_mol","pah_tox_eq_factor","oregon_abc","hr24_rbc_cao","mean_pm25","mdl_min","mdl_mean","mdl_max","quarter_mean_val","nobs_q1","nobs_q2","nobs_q3","nobs_q4","km_mean","mean_ug_m3","max_ug_m3"
"2019","410390060","PAHs","Chrysene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Chrysene","218-01-9",58,0,58,44,0.205,0.36551724137931,1.4,0.321360443715836,0.21,0.215,0.836000000000001,1.194,"Nanograms/cubic meter (25 C)",NA,"0.1",NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,0.364130952380952,14,14,15,15,0.529827586206897,0.00036551724137931,0.0014
"2019","410390060","PAHs","Coronene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Coronene","191-07-1",58,0,58,51,0.205,0.243706896551724,0.56,0.0870549349892877,0.2085,0.215,0.406,0.4505,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,0.243107142857143,14,14,15,15,0.408448275862069,0.000243706896551724,0.00056
"2019","410390060","PAHs","Dibenzo(a,h)anthracene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Dibenzo(a,h)anthracene","53-70-3",58,0,58,58,0.2,0.211724137931034,0.22,0.00517684827049519,0.205,0.21,0.22,0.22,"Nanograms/cubic meter (25 C)",NA,"10",NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,0.211684523809524,14,14,15,15,0,0.000211724137931034,0.00022
"2019","410390060","PAHs","Dibenzofuran","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Dibenzofuran","132-64-9",58,0,58,1,0.215,3.39387931034483,12.4,3.02149710816545,0.626,2.255,7.38,10.935,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,3.37114285714286,14,14,15,15,3.39775862068966,0.00339387931034483,0.0124
"2019","410390060","PAHs","Dibenzothiophene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Dibenzothiophene","132-65-0",58,0,58,56,0.2,0.222586206896552,0.42,0.0460095468669689,0.205,0.21,0.22,0.2485,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,9.85466954022988,0.4,0.43051724137931,0.82,0.222440476190476,14,14,15,15,0.42,0.000222586206896552,0.00042
"2019","410390060","PAHs","Fluoranthene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Fluoranthene","206-44-0",58,0,58,24,0.21,0.881293103448276,2.86,0.757174781292462,0.215,0.65,2.078,2.3995,"Nanograms/cubic meter (25 C)",NA,"0.08",NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,0.879886904761905,14,14,15,15,0.998793103448276,0.000881293103448276,0.00286
"2019","410390060","PAHs","Fluorene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Fluorene","86-73-7",58,0,58,4,0.21,1.95551724137931,6.34,1.53253250148849,0.518,1.58,3.762,5.713,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,1.94408928571429,14,14,15,15,1.97120689655173,0.00195551724137931,0.00634
"2019","410390060","PAHs","Indeno(1,2,3-cd)pyrene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Indeno(1,2,3-cd)pyrene","193-39-5",58,0,58,36,0.205,0.412327586206897,1.37,0.30723043457217,0.21,0.22,0.847,1.1315,"Nanograms/cubic meter (25 C)",NA,"0.07",NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,0.409720238095238,14,14,15,15,0.54,0.000412327586206897,0.00137
"2019","410390060","PAHs","Naphthalene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Naphthalene","91-20-3",58,0,58,0,5.25,50.7374137931034,389,61.839350344978,10.97,27.65,100.18,160.45,"Nanograms/cubic meter (25 C)",NA,NA,"0.03","200",9.85466954022988,1.84,5.94034482758621,18.9,50.2145357142857,14,14,15,15,50.7374137931035,0.0507374137931035,0.389
"2019","410390060","PAHs","Perylene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Perylene","198-55-0",58,0,58,58,0.2,0.211724137931034,0.22,0.00517684827049519,0.205,0.21,0.22,0.22,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,0.211684523809524,14,14,15,15,0,0.000211724137931034,0.00022
"2019","410390060","PAHs","Phenanthrene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Phenanthrene","85-01-8",58,0,58,1,0.215,3.51008620689655,10.1,2.5966916352502,0.967,2.64,7.424,9.398,"Nanograms/cubic meter (25 C)",NA,"0",NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,3.50046428571429,14,14,15,15,3.51741379310345,0.00351008620689655,0.0101
"2019","410390060","PAHs","Pyrene","7","none","Eugene Amazon Park",2019-01-03,2019-12-29,"Pyrene","129-00-0",58,0,58,28,0.21,0.727758620689655,2.5,0.653110084762987,0.2135,0.435,1.647,2.099,"Nanograms/cubic meter (25 C)",NA,"0",NA,NA,9.85466954022988,0.4,0.423448275862069,0.44,0.7255,14,14,15,15,0.821551724137931,0.000727758620689655,0.0025
"2019","410512010","Carbonyls","2-Butanone (MEK)","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"2-Butanone (MEK)","78-93-3",59,0,59,0,0.0191,0.217705084745763,0.891,0.175215147967143,0.06266,0.171,0.3936,0.6123,"Micrograms/cubic meter (25 C)",NA,NA,NA,"5000",7.20680466364881,0.0176,0.0195457627118644,0.0204,0.216179285714286,15,14,15,15,0.217705084745763,0.217705084745763,0.891
"2019","410512010","Carbonyls","2,5-Dimethylbenzaldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"2,5-Dimethylbenzaldehyde","5779-94-2",59,0,59,55,0.0088,0.0105313559322034,0.0211,0.0027342321986173,0.0095,0.0099,0.0102,0.0203,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0176,0.0195457627118644,0.0204,0.0105179761904762,15,14,15,15,0.0203152542372881,0.0105313559322034,0.0211
"2019","410512010","Carbonyls","Acetaldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Acetaldehyde","75-07-0",59,0,59,0,0.421,0.952406779661017,2.47,0.439819481725137,0.564,0.827,1.4,1.689,"Micrograms/cubic meter (25 C)",NA,NA,"0.45","470",7.20680466364881,0.0264,0.0293203389830508,0.0306,0.948159523809524,15,14,15,15,0.952406779661017,0.952406779661017,2.47
"2019","410512010","Carbonyls","Acetone","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Acetone","67-64-1",59,0,59,0,0.595,1.76354237288136,5.8,1.16694935803062,0.8036,1.42,3.018,4.40399999999999,"Micrograms/cubic meter (25 C)",NA,NA,NA,"62000",7.20680466364881,0.176,0.195457627118644,0.204,1.7545130952381,15,14,15,15,1.76354237288136,1.76354237288136,5.8
"2019","410512010","Carbonyls","Benzaldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Benzaldehyde","100-52-7",59,0,59,2,0.0183,0.0925152542372881,0.232,0.0434810613293972,0.04746,0.0853,0.1534,0.1779,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0352,0.039093220338983,0.0409,0.0923785714285714,15,14,15,15,0.0931474576271187,0.0925152542372881,0.232
"2019","410512010","Carbonyls","Butyraldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Butyraldehyde","123-72-8",59,0,59,18,0.0095,0.0714915254237288,0.224,0.0548078966061605,0.00985,0.0748,0.1356,0.1736,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0176,0.0195457627118644,0.0204,0.0708341666666667,15,14,15,15,0.0786949152542373,0.0714915254237288,0.224
"2019","410512010","Carbonyls","Crotonaldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Crotonaldehyde","123-73-9",59,0,59,59,0.0176,0.0195466101694915,0.02045,0.000610671225302159,0.01876,0.01965,0.02025,0.020305,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0352,0.039093220338983,0.0409,0.019545,15,14,15,15,0,0.0195466101694915,0.02045
"2019","410512010","Carbonyls","Formaldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Formaldehyde","50-00-0",59,0,59,0,0.805,1.76122033898305,3.74,0.645817046469221,0.9878,1.67,2.658,2.926,"Micrograms/cubic meter (25 C)",NA,NA,"0.2","49",7.20680466364881,0.0704,0.0781830508474576,0.0817,1.75762380952381,15,14,15,15,1.76122033898305,1.76122033898305,3.74
"2019","410512010","Carbonyls","Hexaldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Hexaldehyde","66-25-1",59,0,59,0,0.0458,0.107572881355932,0.378,0.0615960221244412,0.05278,0.0937,0.1754,0.2259,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0176,0.0195457627118644,0.0204,0.107112976190476,15,14,15,15,0.107572881355932,0.107572881355932,0.378
"2019","410512010","Carbonyls","Isovaleraldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Isovaleraldehyde","590-86-3",57,0,57,0,0.0421,0.119859649122807,0.298,0.0562085461843695,0.0602,0.11,0.1844,0.2346,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.29074225418619,0.0352,0.0390491228070175,0.0407,0.121337866300366,15,14,15,13,0.119859649122807,0.119859649122807,0.298
"2019","410512010","Carbonyls","m-Tolualdehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"m-Tolualdehyde","620-23-5",59,0,59,38,0.0088,0.0175237288135593,0.0566,0.011761829540173,0.0095,0.01,0.03088,0.04302,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0176,0.0195457627118644,0.0204,0.0174313095238095,15,14,15,15,0.0267525423728814,0.0175237288135593,0.0566
"2019","410512010","Carbonyls","o-Tolualdehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"o-Tolualdehyde","529-20-4",59,0,59,51,0.0088,0.0119601694915254,0.0337,0.00590261324111834,0.00949,0.0099,0.0199,0.0282,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0176,0.0195457627118644,0.0204,0.0119229761904762,15,14,15,15,0.0204576271186441,0.0119601694915254,0.0337
"2019","410512010","Carbonyls","p-Tolualdehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"p-Tolualdehyde","104-87-0",59,0,59,58,0.0088,0.00997966101694915,0.0222,0.00164697001427982,0.00938,0.00985,0.01011,0.0102,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0176,0.0195457627118644,0.0204,0.00997547619047619,15,14,15,15,0.0222,0.00997966101694915,0.0222
"2019","410512010","Carbonyls","Propionaldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Propionaldehyde","123-38-6",59,0,59,1,0.0095,0.128574576271186,0.427,0.084458728123758,0.05108,0.108,0.2264,0.274899999999999,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0176,0.0195457627118644,0.0204,0.127483095238095,15,14,15,15,0.12908813559322,0.128574576271186,0.427
"2019","410512010","Carbonyls","Valeraldehyde","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Valeraldehyde","110-62-3",59,0,59,1,0.0097,0.0587627118644068,0.144,0.0254443063091427,0.0339,0.0529,0.08726,0.1193,"Micrograms/cubic meter (25 C)",NA,NA,NA,NA,7.20680466364881,0.0176,0.0195457627118644,0.0204,0.058459880952381,15,14,15,15,0.059006779661017,0.0587627118644068,0.144
"2019","410512010","Metals","Antimony, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Antimony, Total","7440-36-0",61,0,61,29,0.2215,0.557008196721312,2.37,0.472410013404698,0.2215,0.462,1.17,1.55,"Nanograms/cubic meter (LC)",NA,NA,NA,"1",6.99421817194447,0.443,0.443,0.443,0.559015104166667,15,15,16,15,0.663737704918033,0.000557008196721312,0.00237
"2019","410512010","Metals","Arsenic, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Arsenic, Total","7440-38-2",61,0,61,0,0.08,0.71055737704918,4.69,0.810121400873354,0.166,0.415,1.66,2.23,"Nanograms/cubic meter (LC)",NA,NA,"2e-04","0.2",6.99421817194447,0.044,0.044,0.044,0.717503125,15,15,16,15,0.710557377049181,0.00071055737704918,0.00469
"2019","410512010","Metals","Beryllium, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Beryllium, Total","7440-41-7",61,0,61,61,0.0045,0.0045,0.0045,0,0.0045,0.0045,0.0045,0.0045,"Nanograms/cubic meter (LC)",NA,NA,"4e-04","0.02",6.99421817194447,0.009,0.009,0.009,0.0045,15,15,16,15,0,4.5e-06,4.5e-06
"2019","410512010","Metals","Cadmium, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Cadmium, Total","7440-43-9",61,0,61,53,0.0445,0.0593196721311475,0.268,0.042825813164773,0.0445,0.0445,0.104,0.167,"Nanograms/cubic meter (LC)",NA,NA,"6e-04","0.03",6.99421817194447,0.089,0.089,0.089,0.0595666666666667,15,15,16,15,0.10927868852459,5.93196721311475e-05,0.000268
"2019","410512010","Metals","Chromium, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Chromium, Total","7440-47-3",61,0,61,61,2.215,2.215,2.215,0,2.215,2.215,2.215,2.215,"Nanograms/cubic meter (LC)",NA,NA,NA,NA,6.99421817194447,4.43,4.43,4.43,2.215,15,15,16,15,0,0.002215,0.002215
"2019","410512010","Metals","Cobalt, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Cobalt, Total","7440-48-4",61,0,61,26,0.0445,0.144590163934426,1.55,0.209574102013996,0.0445,0.098,0.252,0.303,"Nanograms/cubic meter (LC)",NA,NA,"0.1",NA,6.99421817194447,0.089,0.089,0.089,0.144972916666667,15,15,16,15,0.164836065573771,0.000144590163934426,0.00155
"2019","410512010","Metals","Hexavalent Chromium [Cr(VI)]","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Hexavalent Chromium [Cr(VI)]","18540-29-9",58,0,58,38,0.0095,0.0150862068965517,0.036,0.00836562406887293,0.0095,0.0095,0.029,0.03145,"Nanograms/cubic meter (LC)",NA,NA,"8e-05","0.3",7.10986738773471,0.019,0.019,0.019,0.0150073832417582,15,13,16,14,0.0213103448275862,1.50862068965517e-05,3.6e-05
"2019","410512010","Metals","Lead, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Lead, Total","7439-92-1",61,0,61,2,0.2215,2.29029508196721,6.62,1.62031417832327,0.722,1.94,4.56,5.71,"Nanograms/cubic meter (LC)",NA,NA,"0.15","0.15",6.99421817194447,0.443,0.443,0.443,2.2934625,15,15,16,15,2.3034262295082,0.00229029508196721,0.00662
"2019","410512010","Metals","Manganese, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Manganese, Total","7439-96-5",61,0,61,1,0.4425,10.1010409836066,82.6,12.8839685922387,1.45,5.53,25.4,29.5,"Nanograms/cubic meter (LC)",NA,NA,"0.09","0.3",6.99421817194447,0.885,0.885311475409836,0.886,10.0969229166667,15,15,16,15,10.109868852459,0.0101010409836066,0.0826
"2019","410512010","Metals","Nickel, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Nickel, Total","7440-02-0",61,0,61,48,0.4425,0.63505737704918,2.25,0.413237513406441,0.4425,0.4425,1.19,1.59,"Nanograms/cubic meter (LC)",NA,NA,"0.004","0.2",6.99421817194447,0.885,0.885311475409836,0.886,0.634209375,15,15,16,15,1.02245901639344,0.00063505737704918,0.00225
"2019","410512010","Metals","Selenium, Total","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Selenium, Total","7782-49-2",61,0,61,12,0.0445,0.723262295081967,7.43,1.48676071154304,0.0445,0.189,1.9,3.24,"Nanograms/cubic meter (LC)",NA,NA,NA,"2",6.99421817194447,0.089,0.089,0.089,0.725005729166667,15,15,16,15,0.732016393442623,0.000723262295081967,0.00743
"2019","410512010","PAHs","Acenaphthene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Acenaphthene","83-32-9",60,0,60,3,0.205,1.641,4.75,0.911445954960336,0.71,1.56,2.498,3.24,"Nanograms/cubic meter (25 C)",NA,NA,"0.002",NA,7.02203847481021,0.4,0.421666666666667,0.44,1.62479761904762,15,14,16,15,1.65316666666667,0.001641,0.00475
"2019","410512010","PAHs","Acenaphthylene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Acenaphthylene","208-96-8",60,0,60,37,0.2,0.82275,6.73,1.30383216951845,0.2095,0.2175,1.932,4.266,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.822692708333333,15,14,16,15,0.950500000000001,0.00082275,0.00673
"2019","410512010","PAHs","Anthracene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Anthracene","120-12-7",60,0,60,52,0.2,0.26425,1,0.153277263452625,0.205,0.2125,0.45,0.582,"Nanograms/cubic meter (25 C)",NA,"0",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.264433035714286,15,14,16,15,0.453666666666667,0.00026425,0.001
"2019","410512010","PAHs","Benzo(a)anthracene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Benzo(a)anthracene","56-55-3",60,0,60,57,0.2,0.225416666666667,0.58,0.0645078609496066,0.205,0.21,0.22,0.230499999999999,"Nanograms/cubic meter (25 C)",NA,"0.2",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.225337797619048,15,14,16,15,0.433333333333333,0.000225416666666667,0.00058
"2019","410512010","PAHs","Benzo(a)pyrene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Benzo(a)pyrene","50-32-8",60,0,60,56,0.2,0.23625,0.79,0.100535114870546,0.205,0.21,0.22,0.453,"Nanograms/cubic meter (25 C)",NA,"1",NA,"0.002",7.02203847481021,0.4,0.421666666666667,0.44,0.236171130952381,15,14,16,15,0.459166666666667,0.00023625,0.00079
"2019","410512010","PAHs","Benzo(b)fluoranthene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Benzo(b)fluoranthene","205-99-2",60,0,60,52,0.2,0.282,1.37,0.205692711405688,0.205,0.2125,0.55,0.6865,"Nanograms/cubic meter (25 C)",NA,"0.8",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.281921130952381,15,14,16,15,0.566666666666667,0.000282,0.00137
"2019","410512010","PAHs","Benzo(e)pyrene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Benzo(e)pyrene","192-97-2",60,0,60,58,0.2,0.223,0.59,0.0652842545971468,0.205,0.21,0.22,0.22,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.222921130952381,15,14,16,15,0.550666666666667,0.000223,0.00059
"2019","410512010","PAHs","Benzo(g,h,i)perylene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Benzo(g,h,i)perylene","191-24-2",60,0,60,54,0.2,0.246833333333333,0.82,0.1152556725567,0.205,0.21,0.242,0.5025,"Nanograms/cubic meter (25 C)",NA,"0.009",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.246754464285714,15,14,16,15,0.452666666666667,0.000246833333333333,0.00082
"2019","410512010","PAHs","Benzo(k)fluoranthene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Benzo(k)fluoranthene","207-08-9",60,0,60,58,0.2,0.223,0.73,0.0715281146573896,0.205,0.21,0.22,0.22,"Nanograms/cubic meter (25 C)",NA,"0.03",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.222921130952381,15,14,16,15,0.415333333333333,0.000223,0.00073
"2019","410512010","PAHs","Chrysene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Chrysene","218-01-9",60,0,60,57,0.2,0.23375,0.79,0.103541627590394,0.205,0.21,0.22,0.233499999999999,"Nanograms/cubic meter (25 C)",NA,"0.1",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.233671130952381,15,14,16,15,0.498666666666667,0.00023375,0.00079
"2019","410512010","PAHs","Coronene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Coronene","191-07-1",60,0,60,59,0.2,0.215416666666667,0.48,0.0351183431072548,0.205,0.21,0.22,0.22,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.215337797619048,15,14,16,15,0.48,0.000215416666666667,0.00048
"2019","410512010","PAHs","Dibenzo(a,h)anthracene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Dibenzo(a,h)anthracene","53-70-3",60,0,60,60,0.2,0.210833333333333,0.22,0.00522110017196086,0.205,0.21,0.22,0.22,"Nanograms/cubic meter (25 C)",NA,"10",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.210754464285714,15,14,16,15,0,0.000210833333333333,0.00022
"2019","410512010","PAHs","Dibenzofuran","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Dibenzofuran","132-64-9",60,0,60,0,0.64,2.572,7.41,1.38194385325863,1.11,2.31,3.807,5.565,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,2.56009226190476,15,14,16,15,2.572,0.002572,0.00741
"2019","410512010","PAHs","Dibenzothiophene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Dibenzothiophene","132-65-0",60,0,60,57,0.2,0.222083333333333,0.46,0.050784453669044,0.205,0.21,0.22,0.229999999999999,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.221525297619048,15,14,16,15,0.421,0.000222083333333333,0.00046
"2019","410512010","PAHs","Fluoranthene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Fluoranthene","206-44-0",60,0,60,11,0.2,0.69675,2.01,0.38458631197162,0.21,0.64,1.172,1.396,"Nanograms/cubic meter (25 C)",NA,"0.08",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.692985863095238,15,14,16,15,0.737333333333334,0.00069675,0.00201
"2019","410512010","PAHs","Fluorene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Fluorene","86-73-7",60,0,60,0,0.52,1.76566666666667,4.44,0.821970280024125,0.867,1.635,2.76,3.034,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,1.7534568452381,15,14,16,15,1.76566666666667,0.00176566666666667,0.00444
"2019","410512010","PAHs","Indeno(1,2,3-cd)pyrene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Indeno(1,2,3-cd)pyrene","193-39-5",60,0,60,50,0.2,0.27425,0.95,0.158075890913623,0.205,0.215,0.476,0.5635,"Nanograms/cubic meter (25 C)",NA,"0.07",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.274171130952381,15,14,16,15,0.447833333333333,0.00027425,0.00095
"2019","410512010","PAHs","Naphthalene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Naphthalene","91-20-3",60,0,60,0,7.95,31.386,112,24.0555955082022,11.57,22.9,58.43,87.67,"Nanograms/cubic meter (25 C)",NA,NA,"0.03","200",7.02203847481021,1.81,3.4075,18.8,31.3617410714286,15,14,16,15,31.386,0.031386,0.112
"2019","410512010","PAHs","Perylene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Perylene","198-55-0",60,0,60,60,0.2,0.210833333333333,0.22,0.00522110017196086,0.205,0.21,0.22,0.22,"Nanograms/cubic meter (25 C)",NA,NA,NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.210754464285714,15,14,16,15,0,0.000210833333333333,0.00022
"2019","410512010","PAHs","Phenanthrene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Phenanthrene","85-01-8",60,0,60,0,1.01,3.13983333333333,8.09,1.47578246027539,1.489,2.845,4.973,5.993,"Nanograms/cubic meter (25 C)",NA,"0",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,3.12302083333333,15,14,16,15,3.13983333333333,0.00313983333333333,0.00809
"2019","410512010","PAHs","Pyrene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"Pyrene","129-00-0",60,0,60,35,0.2,0.459666666666667,1.71,0.359187957343457,0.21,0.22,0.993,1.154,"Nanograms/cubic meter (25 C)",NA,"0",NA,NA,7.02203847481021,0.4,0.421666666666667,0.44,0.460488839285714,15,14,16,15,0.580333333333333,0.000459666666666667,0.00171
"2019","410512010","VOCs","1,1-Dichloroethane","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"1,1-Dichloroethane","75-34-3",59,0,59,59,0.0015,0.0146440677966102,0.025,0.0117671557983028,0.0015,0.025,0.025,0.025,"Parts per billion",98.95999908,NA,NA,NA,6.69737908699531,0.003,0.0292881355932203,0.05,0.014425,15,15,15,14,0,0.059235684437807,0.101125734427969
"2019","410512010","VOCs","1,1-Dichloroethylene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"1,1-Dichloroethylene","75-35-4",59,0,59,59,0.005,0.0161864406779661,0.025,0.0100146006794066,0.005,0.025,0.025,0.025,"Parts per billion",96.94300079,NA,NA,"200",6.69737908699531,0.01,0.0323728813559322,0.05,0.016,15,15,15,14,0,0.0641401271029815,0.0990645942166468
"2019","410512010","VOCs","1,1,1-Trichloroethane","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"1,1,1-Trichloroethane","71-55-6",59,0,59,59,0.01,0.0183898305084746,0.025,0.00751095050955498,0.01,0.025,0.025,0.025,"Parts per billion",133.4100037,NA,"5000","11000",6.69737908699531,0.02,0.0367796610169492,0.05,0.01825,15,15,15,14,0,0.100283185342079,0.136329675925868
"2019","410512010","VOCs","1,1,2-Trichloroethane","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"1,1,2-Trichloroethane","79-00-5",57,0,57,57,0.0025,0.0171052631578947,0.025,0.00965694459688821,0.0025,0.025,0.025,0.025,"Parts per billion",133.4100037,NA,NA,NA,6.64823741753315,0.005,0.0342105263157895,0.05,0.01675,15,15,15,12,0,0.0932781993176991,0.136329675925868
"2019","410512010","VOCs","1,1,2,2-Tetrachloroethane","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"1,1,2,2-Tetrachloroethane","79-34-5",59,0,59,58,0.005,0.0169220338983051,0.025,0.00934824467750793,0.005,0.025,0.025,0.025,"Parts per billion",167.8500061,NA,NA,NA,6.69737908699531,0.01,0.0334745762711864,0.05,0.016775,15,15,15,14,0.0184,0.116100989065438,0.17152339630561
"2019","410512010","VOCs","1,2-Dibromoethane (EDB)","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"1,2-Dibromoethane (EDB)","106-93-4",58,0,58,58,0.005,0.0186206896551724,0.025,0.00809987564601727,0.005,0.025,0.025,0.025,"Parts per billion",187.8600006,NA,NA,NA,6.66967585286304,0.01,0.0372413793103448,0.05,0.0185,15,15,15,13,0,0.142985526464761,0.191971308679541
"2019","410512010","VOCs","1,2-Dichlorobenzene","7","none","Portland Humboldt School",2019-01-03,2019-12-29,"1,2-Dichlorobenzene","95-50-1",59,0,59,59,0.02,0.0367796610169492,0.05,0.01502190101911,0.02,0.05,0.05,0.05,"Parts per billion",147.0019989,NA,NA,NA,6.69737908699531,0.04,0.0735593220338983,0.1,0.0365,15,15,15,14,0,0.22100034918663,0.300438262719151
